Country Name,Year,LifeExp,GDP,Health_Expenditure,CO2
Tuvalu,2008,63.948,3102.98351538374,314.48632813,0.97352022746131
Tanzania,2008,58.086,671.573608398438,36.88764572,0.141821193230026
Uganda,2008,55.823,473.302829802644,40.19852066,0.0973455739855601
Ukraine,2008,68.2514634146342,4066.5478515625,215.78677368,6.51127981268422
Upper middle income,2008,73.4318992871085,5433.98336271995,283.435552825429,5.22109502749666
Uruguay,2008,76.623,9102.2380807238,802.45715332,2.32305374557196
United States,2008,78.0390243902439,48570.0459804586,7401.36914063,18.2784944927598
Uzbekistan,2008,68.765,1082.28602501699,61.00310135,4.72039515664375
St. Vincent and the Grenadines,2008,75.053,6641.49587783512,262.36767578,2.2662170492041
"Venezuela, RB",2008,72.436,11310.7781703527,731.87005615,5.40956912752904
Vietnam,2008,73.411,1158.10162735417,59.16986084,1.37375918854547
Vanuatu,2008,69.602,2525.08308123742,82.50093842,0.427438113331436
World,2008,70.0060834738127,9427.57192370836,859.020187308721,4.35141529969183
Samoa,2008,72.155,3344.05455878019,163.0090332,0.886400026008744
"Yemen, Rep.",2008,66.963,1153.53623162633,70.82818604,1.03819259979357
South Africa,2008,56.022,6251.89483275936,453.96389771,8.43929867544449
Zambia,2008,53.945,1393.51949098012,55.93905258,0.170388691390023
Africa Eastern and Southern,2009,57.6208515442432,1411.57515888916,92.7991621712769,0.98533507675895
Afghanistan,2009,60.364,443.845150536332,41.72274399,0.178197750875713
Africa Western and Central,2009,54.1594208389292,1463.39329309204,57.7937210964092,0.423464619292407
Angola,2009,55.752,3123.69758573592,119.99628448,0.939679489694506
Albania,2009,77.781,4114.13489916342,186.44281006,1.44149356167856
Arab World,2009,69.8126377043771,5562.24770953788,234.958883508847,4.09086940342576
United Arab Emirates,2009,78.003,31722.5887637992,1296.97766113,19.6455646307356
Argentina,2009,75.936,8184.38988923991,785.67022705,3.84840985551293
Armenia,2009,72.813,2917.366129424,252.83560181,1.52144058113017
Antigua and Barbuda,2009,76.669,14530.5986896353,591.42523193,16.4430878190419
Australia,2009,81.5439024390244,42810.331655139,3995.34008789,18.2231390362423
Austria,2009,80.3317073170732,48153.3240199631,4928.98779297,7.72114398171392
Azerbaijan,2009,69.356,4950.29479142375,129.7258606,2.85003995085413
Burundi,2009,56.388,204.544750108233,21.8832016,0.0206674064624861
Belgium,2009,80.0341463414634,44760.2912443709,4653.43652344,9.23170127271377
Benin,2009,57.956,1061.71841147116,30.76049805,0.481874443178168
Burkina Faso,2009,55.959,603.877575094504,31.71803284,0.110542976813291
Bangladesh,2009,67.403,698.521026204513,17.92318726,0.305030148225566
Bulgaria,2009,73.4121951219512,6988.23342017279,459.30020142,5.76403094864345
Bahrain,2009,78.461,19448.1832553789,785.26031494,20.9588676389432
"Bahamas, The",2009,72.579,27120.6905452145,1470.68774414,16.7637080025484
Bosnia and Herzegovina,2009,76.976,4542.28263659833,425.05114746,5.30978019536791
Belarus,2009,70.4073170731707,5352.5839116007,290.70153809,6.03919199041966
Belize,2009,71.819,5348.9978387566,241.73036194,4.64715087690134
Bolivia,2009,65.88,1725.14628617645,90.77088165,1.39285229985285
Brazil,2009,72.948,8570.02256200077,721.76800537,1.79932351502126
Barbados,2009,75.678,16310.4605337648,1135.60986328,16.8741846355763
Brunei Darussalam,2009,74.846,27496.9608498461,741.29534912,20.1634078608061
Bhutan,2009,67.897,1768.7447387239,61.12592697,0.458664301937918
Botswana,2009,58.279,4938.27889306626,342.93563843,2.04490297312317
Central African Republic,2009,48.648,452.922258619964,22.9681778,0.0372436218738666
Canada,2009,80.9951219512195,40876.3101540295,4371.55273438,15.5021450251107
Central Europe and the Baltics,2009,74.9303639266576,12319.5220003837,842.035038601641,6.52401629349401
Switzerland,2009,82.0439024390244,71568.3123885672,7297.37988281,5.63932737800519
Chile,2009,78.741,10182.860471021,735.97894287,3.88809237634111
China,2009,75.343,3832.23643246702,162.61755371,5.79831875382626
Cote d'Ivoire,2009,54.394,1638.80476557543,75.07719421,0.291617642654382
Cameroon,2009,56.102,1445.86031977296,49.35915375,0.363885320421893
"Congo, Dem. Rep.",2009,55.836,290.155686888202,13.57572556,0.0388982569722169
"Congo, Rep.",2009,61.088,2283.94998409232,50.24730682,1.13688951562116
Colombia,2009,74.742,5244.353266184,379.69586182,1.39933462260926
Comoros,2009,60.831,1409.10654368237,66.25401306,0.217901207633462
Cabo Verde,2009,73.088,3292.49841215429,135.40571594,0.989065954144685
Costa Rica,2009,78.672,6737.86024507553,534.57446289,1.57786531237573
Caribbean small states,2009,71.8315417096283,8592.54949651641,467.925136085871,6.87942992193046
Cuba,2009,77.548,5094.43756186586,679.62634277,2.39116876504607
Cyprus,2009,79.401,32109.2421875,2105.4777832,7.45291944993419
Czechia,2009,77.0780487804878,19861.6974295256,1442.24279785,10.6444541759874
Germany,2009,79.8365853658537,41650.3678297162,4674.78320313,8.97178632048294
Djibouti,2009,59.673,1164.25168346453,55.32074356,0.521582991964189
Denmark,2009,78.5975609756098,58163.2768762815,6221.68896484,8.67810535672043
Dominican Republic,2009,71.871,5002.14844186965,256.35791016,2.03771512715478
Algeria,2009,73.62,3898.47970014449,208.11991882,3.18700648510356
East Asia & Pacific (excluding high income),2009,73.6498977789986,3316.79893740615,137.225064525536,4.50739619112327
Early-demographic dividend,2009,67.52846348155,2502.89506547386,129.319127845536,1.92645740028544
East Asia & Pacific,2009,74.5328568487039,6661.465564809,419.148175030297,5.18063170731787
Europe & Central Asia (excluding high income),2009,70.4630417732408,6465.36549823483,378.682868003507,7.18559506756114
Europe & Central Asia,2009,75.7015117512838,23197.2590506433,2201.52043149018,7.16727451205305
Ecuador,2009,75.184,4240.70259271564,241.16140747,2.34013074615713
"Egypt, Arab Rep.",2009,69.48,2212.21814788932,106.66519165,2.31178413945947
Euro area,2009,80.5056602818764,38578.9213931293,3964.64186191622,7.27001401057407
Eritrea,2009,63.328,602.063223832873,22.39599228,0.152405015619214
Spain,2009,81.4756097560976,32169.5028548583,2937.53442383,6.20085682722524
Estonia,2009,74.8243902439024,14711.7352728223,963.01965332,11.2775054538427
Ethiopia,2009,58.804,373.893958712145,15.63803864,0.0752689317904818
European Union,2009,79.3576360232168,33483.3786180405,3342.13115907627,7.0967678673096
Fragile and conflict affected situations,2009,59.0588441994858,1990.75482568179,95.5219544048871,0.795017618578017
Finland,2009,79.719512195122,47481.4845364339,4347.12158203,10.1482130407676
Fiji,2009,67.089,3184.68912291481,128.65789795,1.07612416543271
France,2009,81.4146341463415,41737.7635518137,4737.578125,5.31178089832975
"Micronesia, Fed. Sts.",2009,71.112,2598.40360440538,341.31835938,1.2051766532394
Gabon,2009,63.303,7325.90987146375,298.61239624,3.14476427527401
United Kingdom,2009,80.0512195121951,38821.1795827116,3841.87890625,7.49065398801783
Georgia,2009,71.95,2822.66743023352,257.06176758,1.47335672498461
Ghana,2009,60.946,1043.9804678131,63.79364777,0.401190161201562
Guinea,2009,56.348,670.261258794354,24.11286354,0.211548902830403
"Gambia, The",2009,60.427,772.123803641988,43.181633,0.260899341062384
Guinea-Bissau,2009,55.541,543.562496226161,41.68201065,0.15060280682527
Equatorial Guinea,2009,57.431,14398.770485777,308.5909729,9.30356451858794
Greece,2009,80.1878048780488,29828.7560245271,2809.05957031,8.52974276205479
Grenada,2009,75.036,6810.44031784436,396.14376831,7.15238105752974
Guatemala,2009,70.641,2651.81712283814,168.18478394,0.846417111587036
Guyana,2009,66.563,4213.81622922287,151.09638977,2.16969402686112
High income,2009,79.5826173399939,37247.812974175,4402.7280965857,10.7618129038071
Honduras,2009,70.911,1762.34916029174,161.00054932,0.974955329021971
Heavily indebted poor countries (HIPC),2009,58.2403116950517,767.010020937239,40.1326523268737,0.216515446559738
Croatia,2009,76.1682926829268,14708.8809120687,1187.54528809,4.71757156457357
Haiti,2009,61.741,1191.80415583743,40.94065857,0.20450868787193
Hungary,2009,73.9048780487805,13077.305465178,943.68768311,4.77318874275645
IBRD only,2009,71.1584975627944,3752.97923061173,203.756546601675,3.69859326648959
IDA & IBRD total,2009,68.6034448053454,3122.44953178701,165.982594116695,2.93978442012483
IDA total,2009,60.3287550438376,1081.00370430048,40.4054223174555,0.481130547896825
IDA blend,2009,58.7341659724157,1315.12296696535,47.7473847253814,0.824125765918359
Indonesia,2009,68.494,2239.09526528198,63.60499191,1.62286446373694
IDA only,2009,61.1479717256987,961.436004453481,36.6416060949293,0.304498589621385
India,2009,66.513,1096.63498033497,38.30339432,1.27887270787419
Ireland,2009,80.190243902439,52133.0906162544,5502.88769531,8.94303147441854
"Iran, Islamic Rep.",2009,72.698,5602.55628183187,371.42010498,7.29642609154048
Iraq,2009,66.446,3686.4021329943,145.22535706,3.11003574059271
Iceland,2009,81.7512195121951,41301.273219718,3652.20849609,6.62482423836756
Israel,2009,81.4048780487805,28317.0408441487,2039.00305176,8.78085969821171
Italy,2009,81.6365853658537,37226.7571935402,3337.75073242,6.71897021972187
Jamaica,2009,72.124,4452.12181188603,223.11180115,2.89450382748204
Jordan,2009,73.801,3618.89262678806,328.34686279,3.04697606020862
Japan,2009,82.9314634146342,41308.9968370512,3686.15429688,8.5982489278839
Kazakhstan,2009,68.39,7165.22317483703,251.49954224,13.2736197921255
Kenya,2009,60.365,1049.12179424341,54.56043243,0.290106808807945
Kyrgyz Republic,2009,69.1024390243903,871.224389337854,60.6509285,1.25573537214754
Cambodia,2009,67.444,734.815124508561,55.96894836,0.335552927646312
Kiribati,2009,64.892,1249.29151374786,176.545578,0.566059083917275
"Korea, Rep.",2009,79.9682926829268,19143.8516053025,1105.79052734,10.6806558156211
Kuwait,2009,77.442,37904.2295316732,1016.609375,27.7762878595907
Latin America & Caribbean (excluding high income),2009,73.299162274732,6877.57156177517,525.185281661648,2.3157998371704
Lao PDR,2009,63.273,936.790321410614,36.2555275,0.407709229775139
Lebanon,2009,77.889,7149.79149803501,515.38916016,4.42322813224247
Liberia,2009,59.194,452.745228889857,44.32735443,0.13828191929603
Libya,2009,72.356,9561.06686230924,355.18661499,8.86765845960898
St. Lucia,2009,72.722,8259.32233799025,426.18545532,8.07364106341268
Latin America & Caribbean,2009,73.492292103012,7401.72333427753,552.357819293715,2.57835279617202
Least developed countries: UN classification,2009,60.5056546063874,733.089090677606,33.1816172627945,0.232135531782043
Low income,2009,59.0633841193534,1043.72333402071,36.7421700581451,0.38305713063798
Sri Lanka,2009,69.187,2090.4018261396,100.3218689,0.610728505281137
Lower middle income,2009,65.8772601840326,1502.71632156314,63.4925749884127,1.37909735895324
Low & middle income,2009,68.4977270010286,2956.62335304308,155.040744707891,2.88062414825129
Lesotho,2009,44.034,866.443047287124,80.84660339,0.263790637517188
Late-demographic dividend,2009,74.3333143239422,5189.92676530293,285.224786036835,5.40218772974906
Lithuania,2009,72.9146341463415,11820.7761591359,864.73638916,3.695956383408
Luxembourg,2009,80.6365853658537,109419.746953106,7670.59375,20.9729934135623
Latvia,2009,73.0804878048781,12331.9285524089,744.66162109,3.43657219370239
Morocco,2009,70.458,2863.5966796875,169.95036316,1.52139896801401
Moldova,2009,69.573,1898.43548503943,208.53004456,2.66646838000721
Madagascar,2009,62.734,455.407381445528,20.65012169,0.0800299613801209
Maldives,2009,77.069,6719.33025725066,669.8102417,2.60717352666349
Middle East & North Africa,2009,71.8198069070667,6546.43502947811,311.680785243387,5.26130757311653
Mexico,2009,74.119,8104.90757907686,490.56585693,4.03757140574545
Middle income,2009,69.4475049820331,3151.85249573979,165.94632734742,3.13205963537135
North Macedonia,2009,74.4463414634146,4584.7098319119,296.66540527,4.32541343080342
Mali,2009,55.874,680.64999187518,36.67557144,0.166970061500413
Malta,2009,80.2414634146342,21083.1259174108,1677.36230469,6.08518775704648
Myanmar,2009,63.155,600.931617175435,18.11137199,0.152807753215066
Middle East & North Africa (excluding high income),2009,71.0222190467391,4070.2137142471,201.470451934641,3.62426503050613
Mongolia,2009,66.766,1718.91402182752,76.45706177,5.11491125716296
Mozambique,2009,53.788,531.026966453526,27.08139992,0.110979085547347
Mauritania,2009,62.8,1418.93992352102,43.21328354,0.707273998750554
Mauritius,2009,72.8824390243903,7318.12640972422,310.15560913,2.74163906426254
Malawi,2009,55.448,432.978327695824,36.23827744,0.0685365885419615
Malaysia,2009,74.227,7167.88329542017,249.09536743,6.44748475702203
North America,2009,78.6477282693838,46581.2835386802,7332.92739933135,16.6819339718088
Namibia,2009,55.496,4322.63940966336,383.7663269,1.46040535481637
Niger,2009,57.396,458.421912654738,24.66652679,0.0673404269143053
Nigeria,2009,50.712,1883.88734830887,69.0075531,0.491392601760274
Nicaragua,2009,71.433,1438.08682340939,111.01232147,0.760747616769235
Netherlands,2009,80.5487804878049,52722.2130568997,5282.73583984,9.70878635717226
Norway,2009,80.7951219512195,79977.6970817492,7301.95996094,7.75152707053078
Nepal,2009,66.761,475.63597612014,21.09090996,0.143560461187262
New Zealand,2009,80.7024390243902,28209.3623271229,2700.97705078,7.24445685778225
OECD members,2009,78.9175580371392,33635.0329941469,3932.07379951584,9.50555983770182
Oman,2009,74.681,17937.9795676859,476.11990356,16.1591852688537
Other small states,2009,63.8148785753945,10649.6278514835,501.396532240417,5.66837508487452
Pakistan,2009,64.14,884.44101417044,24.05052757,0.763399640837393
Panama,2009,76.343,7618.43845900774,530.07055664,2.44427126277662
Peru,2009,73.466,4164.97048299155,209.96012878,1.41919871454253
Philippines,2009,70.633,1893.28116413571,79.30064392,0.820898396675301
Papua New Guinea,2009,62.788,1578.99327194604,37.88201141,0.683527027827342
Poland,2009,75.6951219512195,11526.0558884824,759.60577393,7.79154704890447
Pre-demographic dividend,2009,56.3080035125471,1250.71377591628,54.2496581650748,0.418842526708401
Portugal,2009,78.7268292682927,23151.2154130712,2346.54199219,5.3272788984834
Paraguay,2009,71.635,3920.18607071017,200.3764801,0.801392524088487
Pacific island small states,2009,68.1822561717659,2649.81034233481,151.829666371089,1.02365883826265
Post-demographic dividend,2009,79.4733805039331,38248.7923385649,4589.8432341435,10.662165771781
Qatar,2009,77.878,60733.9817002272,1270.24853516,33.5781362021769
Romania,2009,73.309756097561,8548.11867218639,449.37692261,3.96268813548145
Russian Federation,2009,68.6846341463415,8562.8134765625,515.85449219,10.8321340724202
Rwanda,2009,61.958,564.68947486376,45.26019287,0.0587430727998907
South Asia,2009,66.2539480485867,1028.80094011035,35.4997524978755,1.08618141987173
Saudi Arabia,2009,75.431,15064.6312807243,691.32269287,14.2723246756497
Sudan,2009,62.644,1382.64135742188,95.33586884,0.469829025092188
Senegal,2009,63.923,1323.97129064347,50.28383255,0.546944175064606
Singapore,2009,81.2414634146342,38927.2068817715,1328.52478027,7.78535007528806
Solomon Islands,2009,68.466,1526.16786536688,100.44355774,0.625197767310915
Sierra Leone,2009,52.626,392.006674750444,43.41863632,0.0830691862392875
El Salvador,2009,71.576,2889.68588721937,240.05223083,1.09666617223744
Serbia,2009,73.9853658536585,6169.11419477823,575.262146,6.40229949128352
Sub-Saharan Africa (excluding high income),2009,56.2178928838296,1431.40841832899,78.0184847004467,0.757433069544821
Sub-Saharan Africa,2009,56.2196130711593,1432.25235602555,78.0486997447905,0.757881584570684
Small states,2009,65.6558644795454,9726.71099478148,471.694061363039,5.6093950552696
Sao Tome and Principe,2009,65.116,1054.41291976028,76.83090973,0.505254668419781
Suriname,2009,69.505,7176.85765780579,394.90219116,2.68524991839381
Slovak Republic,2009,74.909756097561,16597.2084581361,1320.09301758,6.29547788403104
Slovenia,2009,78.9707317073171,24792.1279805504,2125.05688477,7.60417510335344
Sweden,2009,81.3512195121951,46946.9602719954,4136.17333984,4.61148915371059
Eswatini,2009,44.639,3270.12772738415,292.29440308,0.639335956509692
Seychelles,2009,73.0829268292683,9706.95605963959,362.60940552,5.15475713165331
Syrian Arab Republic,2009,73.853,10288.1490473974,90.49646759,2.78093136748241
Chad,2009,49.196,808.161563037331,35.82932663,0.0687187913580705
East Asia & Pacific (IDA & IBRD countries),2009,73.6997881796253,3354.56574414791,137.227410797428,4.53616789391167
Europe & Central Asia (IDA & IBRD countries),2009,71.1044799874778,7081.40788397399,423.151532454185,7.06401160967386
Togo,2009,57.011,528.122697156829,29.72832108,0.440719744314215
Thailand,2009,75.842,4154.18429682748,152.48556519,3.24801837852353
Tajikistan,2009,68.039,666.722631716989,39.5818634,0.3226844892709
Turkmenistan,2009,67.958,3901.67028309872,194.2538147,10.1120313080476
Latin America & the Caribbean (IDA & IBRD countries),2009,73.3797381849561,7288.2206649828,548.944675275688,2.54626511236439
Timor-Leste,2009,64.854,682.172785777888,49.46465683,0.21585299864137
Middle East & North Africa (IDA & IBRD countries),2009,71.0046504281841,4091.02456705559,201.470451934641,3.62495781779998
Tonga,2009,70.012,2915.49110820128,126.35308075,1.30665273460059
South Asia (IDA & IBRD),2009,66.2539480485867,1028.80094011035,35.4997524978755,1.08618141987173
Sub-Saharan Africa (IDA & IBRD countries),2009,56.2196130711593,1432.25235602555,78.0486997447905,0.757881584570684
Trinidad and Tobago,2009,73.126,13682.76361003,810.79681396,13.5884407732617
Tunisia,2009,75.267,4029.38660323752,234.10635376,2.34503143728514
Turkiye,2009,74.765,8989.50258888251,500.1930542,3.98514974124723
Tuvalu,2009,63.949,2697.61175036517,375.97106934,0.960799363612854
Tanzania,2009,58.894,681.243713378906,34.07072067,0.13490169859303
Uganda,2009,56.488,799.929632084631,44.42363358,0.106963716858623
Ukraine,2009,69.19,2639.3916015625,168.28643799,5.46366548637248
Upper middle income,2009,73.8737687618037,5196.21917850604,292.360324786172,5.30511958458853
Uruguay,2009,76.738,9467.5341930907,816.29486084,2.29355331398833
United States,2009,78.390243902439,47194.9433547336,7657.55908203,16.8086986187732
Uzbekistan,2009,68.871,1213.26532816388,71.64038086,4.19664782368162
St. Vincent and the Grenadines,2009,75.083,6503.09777184322,270.04330444,8.10269469860602
"Venezuela, RB",2009,72.579,11641.7991472317,886.77722168,5.38656375624035
Vietnam,2009,73.498,1225.84501185537,64.43672943,1.52966607391534
Vanuatu,2009,69.653,2472.46432819553,83.70121002,0.542369467233073
World,2009,70.4013777262966,8830.75274888574,869.382088723138,4.25058662733389
Samoa,2009,70.066,3250.95309678248,179.21492004,0.931792806314226
"Yemen, Rep.",2009,67.196,1045.805407835,66.81106567,1.10572010594206
South Africa,2009,57.447,6444.16706763545,499.71777344,7.89903964930905
Zambia,2009,55.3,1150.94174590972,51.35781097,0.186963789134036
Africa Eastern and Southern,2010,58.4111497501441,1643.55049467824,107.536217852383,1.01180671779076
Afghanistan,2010,60.851,554.595200222354,44.99053192,0.252220037661822
Africa Western and Central,2010,54.550169165108,1675.73957223421,61.5674538518058,0.464418917562708
Angola,2010,56.726,3496.78479608032,96.69701385,0.975852538278588
Albania,2010,77.936,4094.34838574494,192.0032196,1.52762366260495
Arab World,2010,70.0412535714543,6385.35600081066,244.180437704322,4.23067975148659
United Arab Emirates,2010,78.334,34165.9133053315,1314.63000488,19.1929248368216
Argentina,2010,75.721,10385.9644319555,985.03442383,4.09968971416256
Armenia,2010,73.16,3143.02920239019,297.22906494,1.47303752633831
Antigua and Barbuda,2010,76.82,13404.5160161036,701.81781006,5.71795331742509
Australia,2010,81.6951219512195,52134.3088504199,4945.03808594,17.5900692657153
Austria,2010,80.5804878048781,46903.7615854343,4800.79345703,8.36501490116616
Azerbaijan,2010,69.529,5843.5337683582,145.84526062,2.68490259313911
Burundi,2010,57.081,222.660589178565,26.41332245,0.0328709319534404
Belgium,2010,80.1829268292683,44184.946353964,4544.77978516,9.79479224161996
Benin,2010,58.363,1009.48949433002,31.06598282,0.51134323663399
Burkina Faso,2010,56.477,627.270347532954,33.94390106,0.142087360265178
Bangladesh,2010,68.638,776.859576940281,20.80270004,0.340855944444599
Bulgaria,2010,73.5121951219512,6853.00285388669,484.75228882,6.04954401644367
Bahrain,2010,78.748,21186.8143292279,796.31842041,21.3983490339881
"Bahamas, The",2010,72.731,27046.6576651879,1495.23132324,5.57234382355507
Bosnia and Herzegovina,2010,77.073,4507.05443324588,417.74832153,5.46825477464386
Belarus,2010,70.4048780487805,6033.6862392722,343.67910767,6.50264283027936
Belize,2010,72.272,5397.29157482319,242.34942627,1.73855812181141
Bolivia,2010,66.162,1922.0495309392,101.72988129,1.48386964995485
Brazil,2010,73.182,11249.464543278,896.69714355,2.02660002948041
Barbados,2010,75.712,16489.7958217909,1087.65649414,5.64229299997554
Brunei Darussalam,2010,74.849,34609.9404298761,803.52685547,18.1036378370924
Bhutan,2010,68.43,2194.12645186194,74.09108734,0.566960927832202
Botswana,2010,60.013,6041.75428437206,398.57070923,1.61115737783845
Central African Republic,2010,49.255,459.776946522556,18.69205093,0.0364801625788082
Canada,2010,81.2463414634146,47562.0834253057,5065.91503906,15.7921412349155
Central Europe and the Baltics,2010,75.2939657786314,12624.8473626148,855.053471106668,6.77083124206651
Switzerland,2010,82.2463414634147,76531.3729407691,7705.17578125,5.7777028569243
Chile,2010,78.501,12767.7812065383,867.73077393,4.10193692579499
China,2010,75.599,4550.4531077571,186.49150085,6.33541769065302
Cote d'Ivoire,2010,55.023,1654.17783245738,74.04659271,0.30066227636444
Cameroon,2010,56.582,1383.81375851573,48.35902023,0.352650544997596
"Congo, Dem. Rep.",2010,56.417,324.827711041281,12.89442444,0.0399148956521102
"Congo, Rep.",2010,61.683,2962.7622537687,56.96957016,1.22130278220295
Colombia,2010,75.033,6394.19870546282,448.08776855,1.41824009736167
Comoros,2010,61.123,1384.06327138579,65.7171936,0.259136863572276
Cabo Verde,2010,73.499,3192.39210035382,151.16014099,1.03604679373781
Costa Rica,2010,78.67,8147.24398481032,660.58642578,1.53821127310116
Caribbean small states,2010,72.028519789294,9271.77321574523,493.001444178702,5.5122272591456
Cuba,2010,77.661,5275.53260105122,612.46508789,2.48972209001241
Cyprus,2010,79.665,31105.3984375,2045.2923584,6.99309374053271
Czechia,2010,77.4243902439025,19960.0684872157,1373.9317627,10.7165940611452
Germany,2010,79.9878048780488,41572.4559481507,4611.27587891,9.4533997219536
Djibouti,2010,60.259,1227.82085311429,56.2014122,0.565709907132747
Denmark,2010,79.1,58041.3984363385,6011.53808594,8.67389123204855
Dominican Republic,2010,72.093,5509.56683713904,309.95718384,2.11543766237757
Algeria,2010,73.808,4495.92044814301,229.28945923,3.18437374165018
East Asia & Pacific (excluding high income),2010,73.8764618060214,4006.36550144854,159.088431345743,4.89951635196122
Early-demographic dividend,2010,67.8661031408664,2988.44810454,147.425187671669,1.990642038583
East Asia & Pacific,2010,74.7343153672567,7721.63086545277,477.219137322683,5.58623905852955
Europe & Central Asia (excluding high income),2010,70.7670247830119,7789.00431240208,412.364144045669,7.50665104357795
Europe & Central Asia,2010,75.9863401298776,23640.5619374609,2186.58869558742,7.41014052624976
Ecuador,2010,75.43,4640.24634437845,283.41574097,2.48505879248825
"Egypt, Arab Rep.",2010,69.664,2509.77203417522,113.24819946,2.29575309921336
Euro area,2010,80.7475121757345,37605.0366114852,3849.3779265112,7.44039603068212
Eritrea,2010,63.787,504.972460176652,24.71432877,0.158844779105685
Spain,2010,81.6268292682927,30532.4805081656,2789.53393555,5.86664242575026
Estonia,2010,75.4292682926829,14663.0446126465,926.4541626,14.2698886573161
Ethiopia,2010,59.73,335.438495270931,16.7058506,0.0725029129216304
European Union,2010,79.6300337124674,32969.7546545575,3265.3131701646,7.27702729883516
Fragile and conflict affected situations,2010,59.3052898357327,2298.3164393264,102.545815360266,0.837865618625232
Finland,2010,79.8707317073171,46505.3031791811,4249.60205078,11.6587534771719
Fiji,2010,67.328,3469.16591690207,135.16870117,1.281528605842
France,2010,81.6634146341463,40676.0647913181,4592.38330078,5.34794592819296
"Micronesia, Fed. Sts.",2010,71.233,2760.0113395546,378.24478149,1.02241885158153
Gabon,2010,63.898,8399.59670299557,219.07191467,3.36624592230275
United Kingdom,2010,80.4024390243902,39693.1938701237,3904.50708008,7.68628233356203
Georgia,2010,72.128,3233.29594347421,271.0166626,1.40491911063906
Ghana,2010,61.157,1258.94923018324,73.89850616,0.437541447879967
Guinea,2010,56.72,667.281604343068,23.04636955,0.243410204223109
"Gambia, The",2010,60.717,796.630520987496,43.80532837,0.227123148554446
Guinea-Bissau,2010,56.23,542.284059816737,38.65888214,0.153137399111536
Equatorial Guinea,2010,57.878,14905.5134317271,314.40917969,9.09070957719076
Greece,2010,80.3878048780488,26716.6488260274,2564.36938477,7.87494977728448
Grenada,2010,74.999,6760.96124360315,393.33410645,2.54298960579582
Guatemala,2010,70.878,2852.54732650116,173.75178528,0.802261619093273
Guyana,2010,66.743,4589.87324147321,162.66496277,2.35315508691065
High income,2010,79.7666699670993,38785.7784407863,4541.95296977033,11.1405691424626
Honduras,2010,71.088,1874.27170372599,166.16116333,0.967940499016591
Heavily indebted poor countries (HIPC),2010,58.577688567925,824.139874276893,41.9064614272259,0.229097823220476
Croatia,2010,76.4756097560976,14124.8108429702,1126.37365723,4.53039920931556
Haiti,2010,46.019,1204.86230440584,54.9171524,0.249926854553441
Hungary,2010,74.2073170731707,13217.5045951108,983.11083984,4.7879890944366
IBRD only,2010,71.4605265444788,4520.72717921777,234.577698717653,3.93650861772599
IDA & IBRD total,2010,68.9002213996155,3731.64186544979,189.692543092387,3.11644230684155
IDA total,2010,60.7235020627334,1212.09173441374,43.9127813564536,0.496138857829574
IDA blend,2010,59.0771611886403,1511.8911269095,53.5845385034489,0.844877812984832
Indonesia,2010,68.679,3094.44308989745,87.14134216,1.70283790580419
IDA only,2010,61.5710919512348,1058.44486598721,38.8022445233671,0.316179279525525
India,2010,66.909,1350.63432207085,45.12977219,1.3380314013228
Ireland,2010,80.7439024390244,48663.6004439251,5133.45507813,8.81329661529246
"Iran, Islamic Rep.",2010,73.069,6458.57393556621,445.66363525,7.17981033224526
Iraq,2010,67.062,4430.42624189518,150.45606995,3.47194745066974
Iceland,2010,81.8975609756097,43237.0729488958,3589.55566406,6.16272756703372
Israel,2010,81.6024390243903,31266.6053174383,2234.94970703,9.25022255142799
Italy,2010,82.0365853658537,36035.6449950691,3217.68286133,6.83683617681371
Jamaica,2010,72.622,4835.79363761629,249.08258057,2.7360221526618
Jordan,2010,74.0,3914.70123379723,305.29360962,2.91433398712607
Japan,2010,82.8426829268293,44968.1562349739,4060.4909668,9.03006153251152
Kazakhstan,2010,68.45,9070.48825285747,249.2689209,14.0731404429738
Kenya,2010,60.649,1093.6389611451,58.21165848,0.304447042493913
Kyrgyz Republic,2010,69.3,880.037775119109,61.45378494,1.16558672233935
Cambodia,2010,67.712,782.695732426974,54.29156113,0.357850692050228
Kiribati,2010,65.016,1438.02733007685,139.495224,0.462984404324812
"Korea, Rep.",2010,80.1170731707317,23087.2256438476,1365.9128418,11.6079160232581
Kuwait,2010,77.982,39213.5371529753,1033.38378906,27.4244777800249
Latin America & Caribbean (excluding high income),2010,73.1708311791752,8520.91851854373,624.467524455403,2.44628243999975
Lao PDR,2010,63.973,1127.83523605646,34.99440384,0.455449902954529
Lebanon,2010,78.156,7695.24541461262,577.359375,4.17550754841099
Liberia,2010,59.433,497.020365397034,45.36038589,0.181594032142015
Libya,2010,72.374,11611.2615285745,399.01916504,9.17284493394943
St. Lucia,2010,72.72,8697.79762504482,430.23776245,3.10059362558733
Latin America & Caribbean,2010,73.3859267325602,9081.11422764872,650.713143625776,2.70776585461302
Least developed countries: UN classification,2010,60.966303977973,813.226737137634,34.4493492990247,0.246564157495069
Low income,2010,59.5920032932417,1145.7598184522,37.7231560599131,0.374812974807988
Sri Lanka,2010,73.215,2893.93489884978,108.27518463,0.645058172937791
Lower middle income,2010,66.2316810895531,1809.05590808926,73.5839545607012,1.4287910567411
Low & middle income,2010,68.7976947560962,3550.83877573418,177.948068426127,3.0552549862938
Lesotho,2010,45.596,1104.80053785826,97.68080139,0.271907466391461
